budget,duration_planned,material_cost_index,weather_delay_days,labor_skill_rating,site_access_rating,project_complexity_rating,contract_type,trend,overrun_flag
3847357,30,0.9149960169690614,7,3,3,4,0,1,0
4551128,36,1.0534718059784645,15,3,4,5,0,0,1
4010207,43,1.4038052229535762,13,3,1,3,1,1,1
4132601,21,1.176995980181307,8,2,2,3,0,1,0
1474923,8,1.8017147907874422,11,2,1,5,0,0,0
6128071,60,1.1983515917974292,11,1,4,2,0,1,1
6594549,52,1.164922970144934,6,1,3,3,0,0,1
2848677,33,1.176545729860054,10,2,3,3,0,0,0
3184843,19,0.990547826785016,11,1,5,2,1,0,0
1304506,14,1.1355408469056014,13,2,3,3,0,0,1
4450615,20,1.4319470067779114,5,4,3,1,1,-1,0
4607677,24,1.1784926670319429,18,1,4,5,0,0,1
3149283,24,0.9516350675291321,12,3,2,4,1,0,0
6417967,40,0.9187288448803411,8,5,2,5,1,0,1
2675250,12,1.037449527083539,11,4,4,4,0,1,0
4587122,29,1.16846585860272,12,3,3,4,0,1,1
1773031,18,1.4483966338690655,9,5,1,4,0,0,1
3223146,25,0.8148778396583907,11,3,2,5,0,0,1
2944317,14,1.0700434305278108,5,1,4,2,0,-1,1
3742201,22,1.1860775048587697,10,5,1,3,0,0,0
2618949,15,0.7,7,4,3,4,1,1,1
3021054,15,0.9416004292583984,10,3,4,5,1,1,0
5366187,26,0.9800278650659533,6,4,2,5,0,0,0
2515397,12,0.9510074065373754,9,4,1,4,1,0,0
1246753,14,1.1979723862554117,13,2,1,2,1,0,0
9339379,60,1.1098600976245505,11,2,2,2,0,0,0
7488450,41,1.011178474349741,11,3,1,5,0,1,1
1505510,8,1.2569906566381586,11,5,2,3,0,0,0
4944689,30,1.5807686794115623,12,1,4,2,0,1,1
2417429,25,1.559814129185438,9,4,5,5,0,0,1
3828916,20,0.7,10,1,3,2,0,0,1
3900184,21,1.2942680459587848,13,3,4,4,1,0,0
2840115,34,1.1054941774840403,12,3,3,4,1,-1,1
2042613,14,1.188788835716339,10,4,3,2,0,1,0
2160122,22,1.0504292416143628,14,1,2,3,1,1,0
1886596,15,1.1793971574718005,9,3,5,2,1,1,1
1984557,27,1.1878518490180046,9,3,3,4,0,-1,0
3139873,24,1.0052620606627691,10,1,3,3,1,1,0
2127682,13,0.9259081130437047,7,2,4,1,0,-1,1
4922028,30,1.0378260793451288,7,4,5,5,0,-1,0
7979191,47,1.2085648161141913,8,3,5,3,0,0,0
2308175,11,1.299749085421066,6,2,3,3,0,0,1
3773987,36,1.3633372443350367,5,3,5,3,0,1,1
4411878,50,1.0264524942332718,11,5,4,2,0,0,0
4339203,21,1.220961141825684,9,1,2,5,1,-1,0
3421443,36,1.3906256479883246,5,3,3,3,1,0,1
5104379,23,1.441398723786032,10,1,1,3,0,0,1
4365963,22,1.1352917864671193,12,1,3,5,0,-1,0
1555647,10,1.0947670687650968,11,2,3,4,1,0,1
5506796,25,1.197781058459098,12,3,2,3,0,1,0
5567042,60,0.8625731317756484,6,4,1,5,0,0,0
2067867,17,1.1015976222411228,11,2,1,4,0,1,0
3344282,20,1.3361465996182824,16,3,1,3,1,0,1
4925800,40,1.3104867823609252,20,3,2,4,1,0,1
2883201,13,1.0824330989090276,11,2,5,5,1,0,1
6223150,60,1.2044295502717917,10,3,1,3,0,1,1
13501664,60,0.9438374149273281,11,4,5,4,1,0,0
2039893,12,1.3258730370562561,12,4,4,5,0,-1,1
1427411,8,1.1305446409658817,7,4,2,4,0,1,0
3922701,36,1.0810121370759653,8,3,5,2,0,-1,0
5040105,40,1.0595690409766532,10,4,1,3,1,1,1
2846156,14,1.1342765332750353,7,2,1,4,0,-1,0
7818133,60,1.0380305887670103,9,4,5,3,0,1,0
1464224,7,1.3145357590006408,11,5,5,5,1,0,1
4954224,32,1.0511791129959547,13,1,4,3,1,0,0
2272709,12,1.5482410240068452,13,3,2,3,1,-1,0
9171640,51,1.5163026258703451,15,3,3,4,0,0,0
10804888,60,0.9271141275363737,8,4,4,4,1,1,1
2063689,13,1.16742606735732,8,2,4,3,1,1,1
2350798,11,0.9873358446659511,10,5,4,2,0,0,1
5475273,40,1.068338109202847,10,3,1,4,0,0,1
2591433,12,1.650606866911199,7,2,5,5,0,-1,1
3181149,23,1.0731071457210501,10,1,2,4,0,0,1
3319195,36,1.2400565092693572,6,4,1,3,0,0,1
1033225,8,1.2853303235020694,9,1,4,2,0,-1,0
3241988,15,0.8998426568791897,9,2,2,5,0,0,1
2161176,18,0.9362261313976987,8,3,1,5,0,0,0
2431761,12,0.8484944071479702,11,3,3,3,1,-1,1
7773096,38,0.9285073165255557,12,4,4,4,0,-1,1
1538157,12,0.7,9,3,1,3,0,0,1
5324999,60,1.2861456001984068,11,4,1,4,1,-1,1
2765196,15,1.6635484603140174,11,5,4,5,0,1,1
2763874,23,1.1869551847591318,9,2,3,2,0,0,0
5252544,28,0.7959327851648481,4,4,5,4,0,-1,0
4008913,29,0.989305904275013,14,5,3,3,1,1,0
4603685,32,1.0352807887437507,11,4,4,3,1,0,0
5843910,31,0.895603805696656,13,4,5,4,1,0,0
2679698,21,1.365045659598789,10,2,1,1,1,0,0
2264032,16,1.3525650110938334,10,3,3,4,0,-1,1
1704717,13,0.861137051545585,15,3,3,3,1,0,0
1992207,15,1.331270261111877,9,4,5,4,1,0,0
19181496,60,1.5317031658943163,11,5,1,2,0,1,0
6898453,36,1.6256395513073898,10,1,3,4,1,0,1
1453311,11,1.8663030057714907,10,1,5,4,0,0,1
1478480,9,0.9245018376392006,13,1,3,5,0,1,1
4364960,25,1.8560551065988007,12,4,1,5,1,0,0
4539642,41,1.0614484028728028,7,2,1,3,0,0,0
4544054,40,1.0018836361548713,12,3,2,1,0,0,0
2805315,13,1.2317680937194613,13,3,5,4,1,-1,1
3031983,16,1.0044846664767468,9,3,4,4,1,1,1
3979742,25,1.2497610351616315,9,2,3,1,1,1,0
3441905,20,0.8199807030656745,11,4,1,2,0,0,1
863215,11,1.0903118494841413,11,3,3,4,0,1,0
2847979,17,1.4713955585904197,8,5,3,5,1,0,0
1961374,13,1.135734677142211,8,3,4,5,0,0,1
3631392,23,1.1853989466849706,13,2,1,2,1,-1,1
19602259,60,1.2688146511793277,11,2,2,3,1,0,0
4075438,49,1.442665407329415,15,5,5,1,1,0,1
2708436,27,0.7361938219526416,11,4,3,3,0,-1,0
5683517,26,1.2961310129593586,7,1,4,4,0,0,0
4367113,33,1.082965215189559,8,4,4,4,1,1,0
4206143,30,1.1916594738279596,9,3,5,3,0,1,0
4704877,60,1.414987542440594,19,3,5,2,1,0,0
11228055,60,0.8514533371470389,12,2,1,3,1,0,1
1658570,9,0.8968388896392275,7,4,3,5,0,-1,0
4343448,28,0.7,8,1,3,3,1,1,0
1875097,12,1.0127102645590558,11,2,5,3,0,1,0
4562163,42,1.482608086094704,13,3,2,4,0,0,1
1883774,10,1.1198532028816326,9,2,3,4,0,-1,1
2544844,26,0.8149687760863035,12,3,4,5,1,0,1
2738568,27,1.0285803138562382,8,1,5,3,0,-1,1
5870732,42,0.7780345741273442,5,3,3,4,0,0,1
5672115,50,0.8687034745672095,7,5,1,3,0,0,0
1548147,14,1.2472047275659282,6,3,5,5,0,0,1
3378561,20,0.8565316684234927,10,3,4,4,0,0,1
2135586,12,1.4281585763008253,10,3,1,5,0,-1,1
1536314,7,1.1322199272924158,15,3,5,2,1,1,0
2869905,21,1.1713986759861312,9,4,5,4,0,-1,0
2716650,33,1.0804067580980263,6,2,3,3,0,1,0
14020483,60,1.3432119596359307,11,4,1,1,0,0,0
4238736,19,1.3457899719442525,5,4,5,2,1,0,0
1430349,8,1.2337635879780429,9,4,4,4,0,-1,0
2329433,13,1.291197276476912,10,1,1,3,1,1,1
6033452,60,1.0969775825198935,15,1,3,5,1,0,1
11445024,60,1.285550751727262,7,3,2,4,1,0,1
1262254,16,1.0655305561315482,6,4,5,1,1,-1,0
1058163,6,1.1505579055406003,8,3,2,4,0,0,0
10044935,48,1.0813390626584256,10,2,5,2,1,0,1
4129919,19,1.035695365170201,8,1,3,3,0,1,0
1941602,12,0.9777220505695523,17,4,3,4,1,1,1
4505355,32,1.2669225259647212,4,4,3,5,1,1,1
672361,6,1.4776514782033656,6,2,3,3,1,1,1
3275644,19,1.4427754929173897,11,1,1,5,0,-1,0
3979603,49,0.8358586660136411,10,3,1,4,0,0,0
5691942,40,1.4723007628517182,9,3,5,3,0,0,0
1779178,16,1.0704603745955177,13,4,1,4,0,-1,0
3441480,24,1.3001832537863978,10,4,5,4,0,1,0
1876174,13,0.9234461669881971,8,3,1,1,0,-1,1
3810344,24,1.1854949784685012,9,2,1,5,1,1,1
1910340,15,1.2284307957242266,12,4,1,4,0,1,0
2559031,27,0.7788488020200868,12,5,4,3,1,0,0
1798584,12,1.3020667915860473,14,5,3,5,0,-1,1
4831568,24,1.4864837519595788,9,4,4,2,1,-1,0
5471539,32,1.1063380135795928,16,3,1,5,1,0,1
2839753,23,1.4900420327070032,15,4,1,3,0,0,0
3344884,15,1.102576626636898,8,4,4,4,0,0,0
1370717,6,1.3623961327616543,10,4,5,3,0,0,1
2731042,26,0.7,7,2,3,4,1,1,1
3172013,41,1.754694444828366,15,5,5,2,0,0,0
15751967,60,1.523864561310739,11,3,3,3,0,-1,0
1677507,8,1.0788436239365802,10,2,2,2,0,1,0
7869509,36,0.7,6,2,3,5,0,0,0
5945322,29,1.2220070920763721,12,3,5,3,1,0,0
3868517,24,0.7890186132315606,16,3,3,4,0,1,1
9390154,60,1.261213384389372,11,1,2,5,0,1,0
4086761,55,1.2528914297910705,9,4,2,5,0,1,1
4128792,38,0.9146492077494937,7,4,1,2,1,-1,1
3166468,22,1.4302417559035943,14,4,2,5,0,0,1
6811625,41,1.3513936757015432,11,2,4,2,1,-1,1
6311484,41,1.3939558343221408,10,4,5,4,0,1,1
2245847,12,1.1522144259172238,17,1,4,4,1,0,1
1481331,13,0.7961189832715733,10,3,4,1,1,-1,1
2894177,18,1.3944680680527843,10,3,5,3,0,1,0
2022766,24,1.0824071502160522,13,4,4,3,0,1,0
3146764,23,0.8025549642018326,14,3,4,3,0,0,1
6868545,37,1.4880098414935814,9,1,4,5,1,-1,1
2484591,14,1.6748518801256274,9,3,2,3,0,0,0
3186093,14,1.1396879677551992,15,3,5,5,0,1,1
3384827,30,1.6897802886508229,9,5,5,3,0,0,1
5438743,37,1.1728286821528373,11,5,5,5,0,-1,1
849044,7,1.0548860239584121,10,2,4,4,0,-1,1
2271565,16,0.9923853864536305,12,2,2,5,1,1,1
3710845,18,1.5592706019981855,11,2,5,2,1,0,1
6716296,38,0.9549640296530569,10,4,3,4,0,1,0
2433542,12,1.3338173274937468,10,1,5,2,1,0,1
1060306,10,1.0102090412351978,8,2,1,3,1,0,0
4741323,23,1.0349233093564092,11,3,3,4,1,1,1
2232834,28,1.4075624234923916,9,2,5,4,0,0,1
1601097,7,1.0549907884276615,8,1,4,1,0,0,0
2247643,18,1.0488011551449266,7,3,5,4,1,-1,1
2926403,24,1.4332011742937016,7,2,2,4,1,-1,1
2274232,15,1.5493493233054056,8,3,2,2,0,1,0
870358,6,1.3111724508210583,6,5,5,4,0,1,1
5599790,60,0.9863075560940127,4,2,4,4,0,0,0
7024573,57,1.022347875175605,9,3,4,2,0,-1,0
4832687,24,1.1699788159350093,3,5,4,4,0,0,0
1651820,12,1.2302325154814142,13,4,5,4,0,1,1
2896764,29,0.903033522465057,12,3,5,5,0,0,0
3256251,24,1.330759484894966,9,4,1,3,1,1,0
4682190,36,1.1713783324098996,17,1,2,5,0,0,1
4881701,23,0.7210729203404675,10,4,3,2,0,1,0
2104304,11,0.9177683793848173,11,5,3,3,0,1,0
3433866,23,1.023967831587084,12,3,2,2,0,-1,0
4301043,19,1.131785577789736,10,3,1,5,0,1,0
7830159,56,1.622319698875999,10,2,2,4,1,-1,1
4988789,60,1.209542826534907,10,3,1,1,0,0,0
5248400,48,0.9398070275253436,8,3,1,1,1,0,0
3437640,25,1.2051577010767907,8,4,4,3,1,0,0
7619912,60,1.0619780631365296,8,1,2,2,1,0,1
4180149,19,1.2311895598833853,11,3,3,4,1,0,0
1950014,10,1.2951419217589035,7,3,5,4,1,-1,0
7587570,60,1.4523076618059845,5,2,5,5,0,-1,1
4969063,31,1.1439283760824934,10,2,2,5,1,0,0
2505937,14,1.5597401318999582,11,2,5,4,0,0,1
2451729,11,1.3770056656340477,10,4,1,1,0,0,0
3905691,19,0.973140113796953,10,3,5,3,0,0,1
4316307,29,1.7024639164371158,12,4,1,4,1,1,1
3679823,19,1.2317486283175243,11,2,1,3,0,0,1
3940370,25,0.9412188740069412,12,5,3,4,1,-1,1
9065390,59,1.5632282628076053,11,4,5,5,0,0,1
6217794,60,1.669444396299611,10,3,3,5,1,0,0
3665155,41,1.1417436840701098,12,1,5,2,0,0,0
5750436,38,1.0240874349061009,8,2,1,3,0,0,1
1759403,15,1.1069062606365845,15,5,5,5,0,0,1
4150569,56,1.3286829318794249,4,3,3,5,0,-1,0
9680109,54,1.4694641637576284,6,3,4,3,0,0,1
2868134,38,1.2926218327158934,13,2,3,4,1,0,0
1965819,12,1.1754308021179423,9,4,4,4,0,0,0
2210538,14,1.5245029425761067,12,2,2,3,1,0,0
1700138,7,1.0717908817371193,14,3,3,3,0,0,1
2041392,14,1.4077298345917266,6,3,5,5,0,0,0
2617408,32,1.0779843004121803,14,3,4,4,0,-1,1
1406563,9,1.2577557395027232,8,3,5,2,0,1,0
3299795,16,1.121609358802387,8,3,4,4,1,1,1
5617325,25,1.1360369543367972,7,4,3,4,1,0,0
1896169,14,1.0556533706344475,15,4,3,5,0,-1,1
8134056,60,1.4862135077951735,7,4,5,3,1,-1,0
4441378,21,0.9667684904728662,6,2,3,5,0,0,1
6066839,60,0.9649419368628228,10,4,5,2,1,0,1
2202930,13,1.6802483914612774,10,2,1,4,1,0,1
5458666,41,1.3944618911635827,6,2,4,4,1,0,0
1697792,22,0.7,11,5,5,3,0,0,0
5576927,45,1.0086853151973991,12,4,4,3,0,0,1
3624053,33,0.7,8,3,1,5,0,0,1
4555977,26,0.9123273266461861,9,4,4,4,1,1,1
1614673,7,0.7,8,5,5,3,1,0,1
1910657,17,1.1157526055765143,6,3,3,2,0,0,0
4677792,24,0.8645145452096721,12,3,4,1,1,-1,0
1850545,23,1.1649763141991094,11,4,4,2,1,0,0
4316363,28,0.7437196852793687,5,2,1,5,0,0,0
1439371,17,1.1707279632930099,12,2,2,4,1,0,0
5437905,25,1.046270930469918,6,4,3,5,0,0,0
1560451,8,1.5254882412971489,11,3,5,1,0,1,1
4553378,26,1.502839215436406,8,2,1,4,0,-1,0
4758193,24,1.3463364007525707,6,3,5,1,0,0,0
2152061,12,1.0683465548346969,9,3,5,4,1,1,0
4635320,21,1.6463450988150732,8,5,4,3,0,0,1
3821927,21,0.7617411805400447,14,4,1,2,0,1,1
2365961,11,0.7991103426090842,8,3,1,4,0,1,0
1784889,12,1.1290542250277338,9,5,3,3,0,0,1
1006937,11,1.7135095272302796,7,5,2,4,0,0,0
4032068,27,1.099415273282478,7,3,5,4,0,1,1
1278398,14,1.1041886891976795,15,5,3,4,0,1,1
3461479,21,0.7895224109720476,9,3,3,5,1,-1,1
2791057,19,1.3864823963175945,15,2,5,3,1,0,1
4913443,30,1.3882940635823384,9,2,4,3,0,0,0
2727163,38,1.3472688003499773,8,4,4,5,1,1,0
2682692,27,0.9926948317881593,8,3,5,4,1,0,0
5071374,35,0.9733233079067485,18,4,1,1,1,1,0
3996920,18,0.8267194373987573,7,4,2,5,1,1,1
3951846,30,1.1709681254402333,8,1,4,2,1,1,1
4332089,32,0.8798981676803745,14,1,2,2,0,0,1
1301016,7,0.8556458736876777,4,3,3,2,0,0,1
5147765,32,1.0440773207723308,11,2,3,2,1,-1,0
4720764,41,1.027710956203946,10,3,5,1,0,0,0
1776205,13,1.0155053677945112,14,3,5,2,1,0,0
2823680,27,1.2666111492100653,13,3,5,3,1,0,1
3192821,14,1.1697619505375698,12,3,4,3,0,0,1
3015577,33,1.0779609923722204,7,3,2,2,1,0,0
3994048,31,1.1957532320778703,9,4,3,4,0,1,0
7716103,60,0.9021182397238419,7,5,2,3,1,0,0
6256053,60,1.1763196559774194,9,4,4,1,0,-1,0
1487590,7,1.1876506232111583,14,3,2,3,1,0,0
4748037,47,0.7742382851606298,19,2,2,3,0,1,0
7256150,60,1.3989234385925904,10,4,5,3,1,1,0
4122973,29,0.9296415736932511,9,5,2,3,1,0,0
6290733,60,1.1725774498016086,11,2,2,4,0,0,1
10933721,60,1.4411029351338174,10,2,2,4,1,1,0
6041879,31,1.3814191894284673,9,2,1,5,0,-1,1
3796481,20,1.1585833471422087,16,4,3,4,1,0,1
6119880,29,1.0593752492794828,8,3,3,3,0,0,1
3565920,17,1.3868779771438917,13,1,2,3,1,0,0
3316238,19,1.3186737444521548,5,4,5,4,1,0,0
2647566,34,0.9954087449889675,10,3,5,2,0,-1,0
8352304,44,0.9512765882495773,17,3,5,3,0,0,1
2000570,10,0.7,12,3,3,3,1,-1,1
8198162,43,1.1885079604208968,7,2,4,4,0,0,1
4412352,30,1.1293255637454003,10,3,2,5,0,0,1
1411856,13,1.4340478436606354,8,3,3,5,0,0,0
4075848,20,1.2397637733700915,10,3,5,2,0,-1,0
927255,6,1.4835572985431726,7,4,3,3,0,0,1
4757842,21,0.9756589430209572,8,4,3,5,1,0,1
5560168,59,1.4345375827419045,8,2,3,4,1,0,1
2291200,22,1.0177709052238362,16,3,5,3,1,0,0
3520552,34,1.3443990154480678,6,4,4,4,0,0,0
10559056,55,0.7853104018673265,10,1,1,4,0,-1,0
2413411,24,1.208783824841547,15,1,2,5,0,-1,1
1731771,21,0.7,9,3,2,4,1,0,0
7952509,36,1.0832156285145613,11,3,3,3,0,0,1
10612597,60,1.2600884984694782,6,2,4,4,0,0,1
3276274,16,1.0197578621922259,5,4,5,5,0,1,0
5997647,48,0.8873905928110081,9,3,1,4,1,1,0
7310962,37,1.3615296173239833,8,5,1,4,1,1,0
2093838,13,1.124134302538269,11,2,3,5,0,0,1
2443193,11,1.027607338242332,9,4,3,4,0,0,0
6841548,32,1.160473980288569,6,1,5,3,1,1,0
8984474,60,1.8091672854863972,9,3,5,4,0,0,0
4582377,56,1.438375712445386,13,3,5,4,1,0,1
1928226,17,1.44064341704696,11,3,3,1,1,-1,0
10769586,60,1.2588865797480908,11,4,4,3,1,1,0
2377160,11,1.1916213181442867,11,1,3,4,1,0,0
2673548,19,0.7,11,3,3,3,1,0,0
4014417,24,0.9802549133842169,9,2,1,4,1,0,1
8306062,60,1.0298563966993812,9,4,5,3,0,0,0
5456868,28,0.7,9,1,2,5,0,1,1
4192967,19,0.8606460524461415,13,4,5,3,1,0,1
4316576,39,0.7,4,4,4,2,0,0,0
3355491,23,1.1404190410756567,14,4,4,3,1,0,1
4569359,55,1.354691492712204,7,2,5,4,0,1,1
716593,6,1.4266936296560822,9,3,5,3,1,1,0
2736076,18,1.2536961155198103,10,1,3,3,0,1,1
3778331,41,0.9091509147003577,14,4,2,4,1,1,0
1638663,12,0.7,9,4,3,3,0,-1,0
4121773,34,0.7107828251496244,10,3,1,4,1,1,0
2891590,19,0.8327543556863752,10,4,1,4,0,0,0
9372453,59,0.9277850754910812,9,1,4,4,0,1,0
8400584,60,1.1100628755021034,10,3,4,3,0,0,1
2471947,13,0.8964589454682579,12,2,2,4,1,0,0
2986155,16,1.2347439734170653,12,5,4,3,0,0,0
3127146,25,1.0919316243001318,9,4,1,5,1,-1,1
2493017,31,1.1526364279352563,12,4,2,5,1,0,0
3674821,20,1.435062638167801,8,5,1,3,1,0,1
2074085,9,0.8549420664499074,12,3,5,2,1,-1,1
1658842,15,1.254676144573092,11,5,5,2,0,1,1
4749864,40,1.1465066928809815,10,3,2,3,1,1,1
4769336,48,1.066628429757576,14,4,3,4,1,1,0
2017582,12,1.37131408021649,11,4,4,4,0,1,0
5594045,60,1.3697535386392516,13,1,2,3,0,0,1
2237910,18,0.9133773010028929,10,3,4,4,0,0,0
3805276,21,1.1044598540355188,8,1,1,5,0,-1,0
5347856,34,1.2203029206460163,10,5,3,4,0,1,0
3203749,25,1.0817483129943537,9,2,4,2,1,1,0
4294495,32,1.2962553330719495,10,3,5,4,1,1,1
2397991,15,1.2202980044775689,12,4,5,4,0,1,1
2905511,40,1.608140310089003,10,2,1,5,1,0,1
2889183,35,0.767430216017553,12,3,2,3,0,0,0
2088701,10,1.1193910025631506,10,3,4,3,0,1,0
2940045,35,0.9228743721219521,9,2,1,4,1,0,0
1290872,7,1.3010268638597609,14,4,5,4,1,0,0
2434635,11,0.7457070274886137,13,2,5,4,0,0,1
2755404,24,1.2365781775562215,6,2,5,1,0,0,0
2803255,22,0.9924878921629147,15,3,3,4,0,1,1
2828060,18,0.9664595334697463,9,3,3,2,0,0,1
3150089,15,0.788375449114828,5,5,5,3,1,0,0
4358615,20,1.0337310134497484,11,4,2,4,1,0,1
5524538,30,1.4211251325727314,7,3,3,2,1,0,1
2213622,26,1.14370282911763,11,3,4,3,0,1,0
1588148,9,1.3069201044686185,8,3,3,4,1,-1,1
1749382,13,1.5661604554915687,13,2,4,4,0,-1,0
2440413,17,1.2159388962056439,9,3,3,2,1,-1,0
2646761,34,1.0103001069844146,9,4,5,4,0,1,0
2059558,20,1.2668130537956974,6,3,4,2,1,0,0
1502032,7,1.013925963421427,10,2,2,3,1,1,0
2486352,18,1.0238943291757074,8,3,3,3,1,0,0
3644960,31,0.7700268000952537,6,1,3,2,0,0,1
4671625,36,1.381564372771098,9,4,5,5,1,1,0
2339730,11,1.05349935608764,5,3,4,2,1,-1,0
2551523,13,1.1955245614539654,9,3,5,4,1,0,1
1874740,16,0.89100951784834,10,3,4,5,0,0,0
3207930,36,1.258986907428868,7,5,3,5,0,0,0
1964882,18,0.959514690466229,9,1,3,3,0,0,1
4610637,22,1.114572819574544,13,4,3,5,0,-1,0
1119597,7,1.3694565078097813,9,3,3,5,1,-1,1
2634548,17,1.3476898280581322,10,4,1,2,1,0,1
3916325,24,1.1444924818707647,10,4,3,3,0,1,0
3650229,29,0.7079672418233203,9,2,3,2,1,-1,0
16449739,60,1.8982026425151601,9,4,4,4,0,0,1
4032431,27,1.5864647425682838,8,4,3,4,0,-1,0
1789715,20,1.3306687062220746,12,1,3,3,0,0,1
3087034,34,0.9616990546022572,3,2,4,4,1,0,1
1126078,7,1.1216019595745088,12,3,3,1,1,1,1
3114689,14,1.0141448925558707,11,4,3,5,0,1,1
1983089,17,1.465963984774097,9,4,5,1,1,0,0
5661696,28,1.2156257227129583,8,4,1,4,0,-1,0
2350822,12,0.9539590354100417,12,4,4,2,0,-1,1
3047830,28,1.0323112252188045,8,4,5,3,0,1,0
2232573,29,1.430297035642476,12,3,2,4,0,0,0
9279431,60,1.5500244617051195,12,2,2,3,1,-1,1
2695931,15,1.5320828908715614,7,5,1,4,1,-1,0
9816097,60,1.3392580162634942,6,1,2,5,0,0,1
5328024,42,1.0868437827993407,8,3,1,1,0,0,0
4365485,30,0.7,12,4,2,5,0,1,0
4078500,22,1.2242900059520554,14,3,2,2,0,0,1
4140298,47,1.1495428102889749,8,1,5,2,0,0,1
1028278,7,1.1849955240803383,9,1,2,2,0,0,0
2765328,19,1.1634743367583016,7,3,1,5,1,0,1
5428073,35,0.8184344595127107,11,5,3,2,0,0,0
3174503,16,1.2893521392127962,12,3,3,5,0,1,1
1406881,14,1.3080540785079624,3,3,3,5,1,0,0
3167829,16,1.3205846955149148,11,3,1,3,0,0,0
9087980,52,1.3866442508933465,10,2,1,4,0,1,1
6907615,45,1.3010129112304056,8,1,3,4,0,-1,0
3149636,18,1.0474926471152721,12,2,2,3,0,0,0
5785524,43,1.1322907880209774,11,3,3,2,0,0,0
2623699,28,1.1727812168133442,5,2,4,3,0,1,1
1176056,6,1.1769248622766546,9,1,1,4,1,-1,1
1877253,12,1.3995544139929323,6,4,4,4,1,0,1
8349675,50,1.3109171882556225,12,4,4,3,1,-1,0
2773454,22,1.6693358598924881,13,5,1,2,0,-1,1
2824860,13,1.701617244971168,7,3,3,5,0,1,0
2730777,17,1.1699123956534812,12,1,5,1,0,0,1
10246860,60,0.7,8,4,4,4,0,1,0
8671699,60,1.4592081165318165,6,2,3,1,0,0,1
12375981,60,1.0149059152532363,11,4,5,5,0,0,0
2971486,15,0.9496290195422482,8,4,4,5,0,1,0
3903463,27,1.0503886812526582,5,4,3,3,0,0,0
1315877,6,1.0383392382963483,6,5,4,2,0,-1,0
7929976,60,1.3030674525263481,6,4,3,3,0,0,0
1622262,12,0.7601410552184436,12,4,2,3,0,0,0
3723093,18,0.8805698135520995,14,2,2,3,0,0,0
1692332,8,1.235789638549354,6,5,1,4,0,1,1
2296001,13,1.3057360076033269,13,2,5,3,0,1,0
1978090,9,1.310385411234003,9,5,4,3,0,1,1
2269964,27,0.9532409302666751,10,3,4,4,0,1,1
2365562,11,0.9054335876834398,11,2,3,4,0,0,1
2352616,19,1.02334129155302,5,4,5,3,1,0,1
5389700,55,1.2099681880711812,6,1,4,4,0,0,0
1684673,15,1.5213693423181374,11,4,5,4,0,1,1
3731514,28,0.7,12,2,5,4,0,0,0
6788737,60,1.0948178107604083,6,4,2,3,0,0,1
2402648,20,0.816830389743699,17,4,4,1,0,-1,0
2124928,23,0.7369393306616274,5,4,4,5,1,0,1
2846740,24,1.391739161336204,14,3,1,5,1,0,1
6634773,42,1.2861561436248345,13,1,5,4,0,0,0
3672798,26,1.2623583789868156,15,4,3,2,1,1,0
2376813,19,1.3802564599327483,9,2,2,4,0,-1,0
4370229,24,1.0300702758084659,6,3,1,5,0,1,1
1687273,8,1.0418406209166178,11,3,2,3,1,-1,1
4919983,26,1.6964326541806436,9,3,3,2,0,1,1
4177252,34,1.0883572364351064,10,2,1,4,0,0,1
2717750,14,1.3337830282635228,10,2,2,5,1,1,1
1976520,21,1.1515953852408287,9,2,3,1,0,-1,0
1920298,21,0.7,10,4,1,4,1,0,0
4505864,36,0.7,12,1,3,4,1,1,0
6833778,35,1.0052539450150237,7,5,1,4,1,-1,0
2230230,20,1.4140253129174971,13,2,4,4,0,-1,1
4303899,54,1.3470729141590008,7,2,4,4,0,0,0
934515,10,1.3785192910560082,11,3,2,2,1,-1,1
2301863,11,0.9032384552659211,5,1,5,3,1,-1,1
3208662,19,1.5539681225305784,13,3,5,4,0,0,0
1893978,17,0.9087766749534039,9,4,3,1,1,0,0
1863740,12,1.203206099667492,13,1,1,4,0,0,0
2189825,14,1.1474119275230656,9,4,4,4,0,1,1
3895433,23,1.1065315449213533,11,3,5,3,0,0,0
2921484,27,1.4846480345739015,10,2,4,4,0,-1,1
853466,6,0.9737223699585098,17,2,3,4,1,0,0
915824,7,0.8125986860720179,8,5,3,3,0,0,0
2271340,13,1.1549988715516046,4,2,1,3,1,0,1
4302091,59,1.0500433164283682,6,4,5,5,0,0,1
628755,6,1.9943457297706613,6,3,3,3,0,1,1
2422139,19,1.3191268691099935,9,1,3,4,1,1,1
2383906,15,1.0476648561953439,8,3,4,1,0,-1,0
7519443,60,0.8859721077032283,16,4,2,2,1,0,1
2594714,13,0.7,8,4,5,2,0,0,0
4113535,40,0.8936952285656417,11,3,1,4,0,1,0
3558160,20,1.178735442939783,12,4,1,3,0,1,0
910418,6,1.5068321628986923,4,2,4,3,1,0,1
5183154,33,1.4304222855969797,18,5,1,4,0,0,0
3720013,20,1.2072737079115947,9,4,3,2,1,0,1
4434658,26,1.0692080835743787,10,4,5,3,1,0,0
34474918,60,1.2172030891030385,12,4,1,3,0,0,0
936151,6,1.020340500628856,7,3,5,3,1,0,1
9200956,60,1.5795909989409689,5,4,1,4,0,0,0
2751155,17,1.1027024546812298,9,3,2,3,0,0,1
